Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:Ethiopia,,"Addis Ababa",,,NIM,"Diori Hamani International Airport",Niamey,,Niger,1,1170
countryName:Ethiopia,,"Addis Ababa",,,ICN,"Incheon International Airport",Seoul,,"South Korea",1,1080
countryName:Ethiopia,,"Addis Ababa",,,BCN,Barcelona,Barcelona,,Spain,1,1080
countryName:Ethiopia,,"Addis Ababa",,,TNR,"Ivato International",Antananarivo,,Madagascar,4,1044
countryName:Ethiopia,,"Addis Ababa",,,KAN,"Mallam Aminu Kano Intl",Kano,,Nigeria,4,972
countryName:Ethiopia,,"Addis Ababa",,,DLA,"Douala International",Douala,,Cameroon,1,945
countryName:Ethiopia,,"Addis Ababa",,,MED,"Medina-Prince Mohammad",Madinah,,"Saudi Arabia",1,925
countryName:Ethiopia,,"Addis Ababa",,,MXP,Malpensa,Milan-Malpensa,,Italy,1,810
countryName:Ethiopia,,"Addis Ababa",,,ENU,"Akanu Ibiam International Airport",Enugu,,Nigeria,2,774
countryName:Ethiopia,,"Addis Ababa",,,ZNZ,"Zanzibar International",Zanzibar,,Tanzania,3,740
countryName:Ethiopia,,"Addis Ababa",,,BJM,"Bujumbura Intl",Bujumbura,,Burundi,1,740
countryName:Ethiopia,,"Addis Ababa",,,VFA,"Victoria Falls International","Victoria Falls",,Zimbabwe,4,673
countryName:Ethiopia,,"Addis Ababa",,,COO,Cadjehoun,Cotonou,,Benin,1,590
countryName:Ethiopia,,"Addis Ababa",,,FKI,"Bangoka International Airport",Kisangani,,"Democratic Republic of the Congo",1,555
countryName:Ethiopia,,"Addis Ababa",,,DMM,"King Fahad International Airport",Dammam,,"Saudi Arabia",1,555
countryName:Ethiopia,,"Addis Ababa",,,KAD,Kaduna,Kaduna,,Nigeria,1,555
