Origin,Origin Name,Origin City,Origin State,Origin Country,Destination,Destination Name,Destination City,Destination State,Destination Country,Direct Flights,Total Seats
countryName:France,,Paris-De Gaulle,,,MIA,Miami International,Miami,FL,United States,9,5228
countryName:France,,Paris-De Gaulle,,,CAI,Cairo Intl,Cairo,,Egypt,14,5163
countryName:France,,Paris-De Gaulle,,,DEL,Indira Gandhi Intl,Delhi,,India,9,4936
countryName:France,,Paris-De Gaulle,,,BOM,Mumbai (Chhatrapati Shivaji) International,Mumbai/Bombay,,India,9,4832
countryName:France,,Bordeaux,,,FEZ,Sais,Fez,,Morocco,26,4734
countryName:France,,Paris-De Gaulle,,,YYZ,Lester B. Pearson Intl,Toronto,ON,Canada,9,4696
countryName:France,,Paris-De Gaulle,,,HAV,Jose Marti Intl,Havana,,Cuba,7,4688
countryName:France,,Paris-De Gaulle,,,IAD,Dulles International,Washington-Dulles,VA,United States,9,4640
countryName:France,,Brest,,,HER,Nikos Kazantzakis Airport,Irakleion,,Greece,26,4617
countryName:France,,Paris-De Gaulle,,,EWR,Newark Intl,Newark,NJ,United States,25,4446
countryName:France,,Bordeaux,,,NAP,Capodichino,Naples,,Italy,22,4362
countryName:France,,Paris,,,VLC,Valencia Airport,Valencia,,Spain,24,4312
countryName:France,,Paris-De Gaulle,,,CZL,Mohamed Boudiaf,Constantine,,Algeria,24,4308
countryName:France,,Paris-De Gaulle,,,DTW,Metropolitan Wayne County,Detroit,MI,United States,12,4272
countryName:France,,Paris-De Gaulle,,,SFO,San Francisco Intl,San Francisco,CA,United States,11,4252
countryName:France,,Bordeaux,,,CTA,Fontanarossa,Catania,,Italy,22,4143
countryName:France,,Paris-De Gaulle,,,JNB,O.R. Tambo International Airport,Johannesburg,,South Africa,1,4128
countryName:France,,Paris-De Gaulle,,,ORD,O'Hare International,Chicago-O'Hare,IL,United States,16,3997
countryName:France,,Paris-De Gaulle,,,BOS,Logan International,Boston,MA,United States,9,3992
countryName:France,,Bordeaux,,,SXF,Schoenefeld,Berlin-Schoenefeld,,Germany,20,3972
countryName:France,,Paris-De Gaulle,,,KBP,Boryspil International,Kiev,,Ukraine,24,3920
countryName:France,,Paris,,,BEG,Nikola Tesla Airport,Belgrade,,Serbia,19,3896
countryName:France,,Bordeaux,,,CIA,Ciampino,Rome-Ciampino,,Italy,20,3780
countryName:France,,Paris-De Gaulle,,,TPE,Taiwan Taoyuan International Airport,Taipei,,Taiwan,4,3700
countryName:France,,Paris-De Gaulle,,,ABJ,Felix Houphouet Boigny,Abidjan,,Ivory Coast (Cote d'Ivoire),4,3663
countryName:France,,Paris,,,RBA,Sale,Rabat,,Morocco,23,3662
countryName:France,,Bordeaux,,,MLA,Luqa International,Malta,,Malta,21,3619
countryName:France,,Paris-De Gaulle,,,PTP,Le Raizet,Pointe A Pitre,,Guadeloupe,9,3480
countryName:France,,Paris,,,KRK,John Paul Ii Balice In,Krakow,,Poland,18,3255
countryName:France,,Paris-De Gaulle,,,LPL,John Lennon Airport,Liverpool,EN,United Kingdom,17,3171
countryName:France,,Paris-De Gaulle,,,NUE,Nuremberg,Nuremberg,,Germany,24,3100
countryName:France,,Bordeaux,,,BGY,Bergamo/Orio Al Serio,Milan-Orio Serio,,Italy,16,3024
countryName:France,,Paris-De Gaulle,,,PUJ,Punta Cana International,Punta Cana,,Dominican Republic,6,2909
countryName:France,,Paris-De Gaulle,,,HAJ,Hannover,Hannover,,Germany,24,2908
countryName:France,,Paris-De Gaulle,,,GIG,Galeao-A.C.Jobim Intl,Rio De Janeiro,RJ,Brazil,1,2888
countryName:France,,Paris-De Gaulle,,,NRT,Narita,Tokyo-Narita,,Japan,1,2888
countryName:France,,Paris-De Gaulle,,,SCL,Arturo M Benitez,Santiago,,Chile,1,2888
countryName:France,,Paris-De Gaulle,,,CAN,Baiyun International,Guangzhou,,China,5,2794
countryName:France,,Bordeaux,,,ALC,Alicante Airport,Alicante,,Spain,16,2730
countryName:France,,Paris-De Gaulle,,,LBV,Leon M'ba International,Libreville,,Gabon,4,2705
countryName:France,,Lyon,,,QSF,Setif,Setif,,Algeria,14,2636
countryName:France,,Paris-De Gaulle,,,SEA,Seattle-Tacoma Intl,Seattle,WA,United States,5,2568
countryName:France,,Paris-De Gaulle,,,NCL,Newcastle International Airport,Newcastle,EN,United Kingdom,20,2564
countryName:France,,Paris,,,SOF,Sofia-Vrazhdebna,Sofia,,Bulgaria,10,2546
countryName:France,,Paris-De Gaulle,,,ADD,Bole International,Addis Ababa,,Ethiopia,1,2520
countryName:France,,Paris-De Gaulle,,,NBO,Jomo Kenyatta Intl,Nairobi,,Kenya,4,2484
countryName:France,,Paris-De Gaulle,,,HAN,Noi Bai International,Hanoi,,Vietnam,2,2440
countryName:France,,Paris-De Gaulle,,,PTY,"Tocumen Intl, Panama R",Panama City,,Panama,1,2400
countryName:France,,Paris-De Gaulle,,,EZE,Ministro Pistarini,Buenos Aires,BA,Argentina,3,2400
