Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
"stateName:New York",,"New York-La Guardia",NY,,SDF,"Standiford Field",Louisville,KY,"United States",24,1974
"stateName:New York",,"New York-JFK",NY,,WAW,Okecie,Warsaw,,Poland,1,1764
"stateName:New York",,"New York-JFK",NY,,SRQ,Sarasota-Bradenton,Sarasota/Bradenton,FL,"United States",10,1758
"stateName:New York",,"New York-JFK",NY,,GYE,"Jose Joaquin de Olmedo",Guayaquil,,Ecuador,1,1712
"stateName:New York",,"New York-JFK",NY,,HNL,"Honolulu Intl",Honolulu/Oahu,HI,"United States",1,1674
"stateName:New York",,"Westchester County",NY,,MVY,"Marthas Vineyard","Martha's Vineyard",MA,"United States",18,1648
"stateName:New York",,"New York-La Guardia",NY,,XNA,"Northwest Arkansas Regional Airport",Fayetteville/Springd.,AR,"United States",15,1596
"stateName:New York",,"New York-La Guardia",NY,,GRR,"Gerald R. Ford International Airport","Grand Rapids",MI,"United States",15,1596
"stateName:New York",,"New York-JFK",NY,,GCM,"Owen Roberts Intl","Grand Cayman",,"Cayman Islands",6,1490
"stateName:New York",,"New York-JFK",NY,,GEO,"Cheddi Jagan International",Georgetown,,Guyana,2,1457
"stateName:New York",,"New York-JFK",NY,,ANU,"V C Bird Intl",Antigua,,"Antigua and Barbuda",5,1445
"stateName:New York",,"New York-La Guardia",NY,,MSN,"DCRA, Dane County Regional Airport",Madison,WI,"United States",13,1444
"stateName:New York",,"New York-JFK",NY,,GVA,"Geneva International Airport",Geneva,,Switzerland,1,1416
"stateName:New York",,"New York-JFK",NY,,EDI,Turnhouse,Edinburgh,SC,"United Kingdom",1,1400
"stateName:New York",,"New York-JFK",NY,,FOC,"Changle International",Fuzhou,,China,1,1340
"stateName:New York",,"New York-JFK",NY,,HAV,"Jose Marti Intl",Havana,,Cuba,2,1332
"stateName:New York",,"New York-JFK",NY,,SMF,"Sacramento International",Sacramento,CA,"United States",2,1296
"stateName:New York",,"New York-JFK",NY,,PLS,"Providenciales Intl",Providenciales,,"Turks and Caicos Islands",1,1296
"stateName:New York",,"New York-JFK",NY,,SNN,"Shannon International",Shannon,,Ireland,1,1295
"stateName:New York",,"New York-La Guardia",NY,,CHO,Albemarle,Charlottesville,VA,"United States",17,1241
"stateName:New York",,"New York-JFK",NY,,CTG,"Rafael Nunez International",Cartagena,,Colombia,6,1230
"stateName:New York",,"New York-JFK",NY,,GND,"Maurice Bishop International",Grenada,,"Grenada and South Grenadines",7,1200
"stateName:New York",,"New York-JFK",NY,,ABQ,"International Sunport",Albuquerque,NM,"United States",2,1200
"stateName:New York",,"New York-JFK",NY,,OAK,"Metro Oakland Intl",Oakland,CA,"United States",2,1200
"stateName:New York",,"New York-JFK",NY,,BUR,Hollywood-Burbank,Burbank,CA,"United States",1,1200
"stateName:New York",,"New York-JFK",NY,,DAB,"Daytona Beach Regl","Daytona Beach",FL,"United States",1,1200
"stateName:New York",,"New York-JFK",NY,,PSE,Ponce,Ponce,PR,"United States",1,1200
"stateName:New York",,"New York-JFK",NY,,RNO,"Reno/Tahoe Internation",Reno,NV,"United States",1,1200
"stateName:New York",,"New York-JFK",NY,,SXM,"Prinses Juliana International","St. Maarten",,"Sint Maarten",1,1200
"stateName:New York",,"New York-JFK",NY,,UVF,"Hewanorra Intl","St. Lucia-Vieux Fort",,"Saint Lucia",1,1200
"stateName:New York",,"New York-La Guardia",NY,,MHT,"Manchester Boston Regional Airport",Manchester,NH,"United States",9,1140
"stateName:New York",,"New York-La Guardia",NY,,OMA,"Eppley Airfield",Omaha,NE,"United States",9,1140
"stateName:New York",,"New York-JFK",NY,,PTP,"Le Raizet","Pointe A Pitre",,Guadeloupe,1,1128
"stateName:New York",,"New York-JFK",NY,,AMM,"Queen Alia Intl",Amman,,Jordan,1,1112
"stateName:New York",,"New York-JFK",NY,,SAT,"San Antonio Intl","San Antonio",TX,"United States",1,1056
"stateName:New York",,"New York-JFK",NY,,BUD,"Liszt Ferenc International",Budapest,,Hungary,1,1008
"stateName:New York",,"New York-JFK",NY,,LOS,"Murtala Muhammed International",Lagos,,Nigeria,1,936
"stateName:New York",,"New York-JFK",NY,,RUH,"King Khalid Intl",Riyadh,,"Saudi Arabia",1,918
"stateName:New York",,"New York-JFK",NY,,ACC,"Kotoka International",Accra,,Ghana,1,868
"stateName:New York",,"New York-JFK",NY,,HYA,"Barnstable Municipal",Hyannis,MA,"United States",1,800
"stateName:New York",,"New York-JFK",NY,,ORH,"Worcester Municipal",Worcester,MA,"United States",1,800
"stateName:New York",,"New York-JFK",NY,,YYC,"Calgary Intl",Calgary,AB,Canada,4,795
"stateName:New York",,"New York-JFK",NY,,MTY,"Mariano Escobedo Intl",Monterrey,,Mexico,2,784
"stateName:New York",,"New York-JFK",NY,,CTU,"Shuangliu International",Chengdu,,China,1,783
"stateName:New York",,"New York-La Guardia",NY,,BHM,"Birmingham Municipal",Birmingham,AL,"United States",4,760
"stateName:New York",,"New York-La Guardia",NY,,TYS,"Mc Ghee Tyson",Knoxville,TN,"United States",4,760
"stateName:New York",,"New York-JFK",NY,,FDF,"Martinique A. Cesaire","Fort De France",,Martinique,1,752
"stateName:New York",,"New York-JFK",NY,,CUR,"Hato International",Curacao,,Curacao,3,750
"stateName:New York",,"New York-JFK",NY,,LIR,"D. Oduber Quiros Intl",Liberia,,"Costa Rica",3,750
"stateName:New York",,"New York-La Guardia",NY,,DAY,"Dayton James M. Cox International",Dayton,OH,"United States",9,750
"stateName:New York",,"New York-La Guardia",NY,,ILM,"New Hanover County",Wilmington,NC,"United States",8,700
"stateName:New York",,"New York-La Guardia",NY,,ROA,"Roanoke Municipal",Roanoke,VA,"United States",8,700
"stateName:New York",,"New York-JFK",NY,,GDL,"Miguel Hidalgo Intl",Guadalajara,,Mexico,1,696
"stateName:New York",,"New York-JFK",NY,,MDE,"Jose Marie Cordova",Medellin,,Colombia,1,600
"stateName:New York",,"New York-La Guardia",NY,,CAE,"Columbia Metropolitan Airport",Columbia,SC,"United States",1,532
"stateName:New York",,"New York-La Guardia",NY,,DSM,"Des Moines Airport","Des Moines",IA,"United States",1,532
"stateName:New York",,"New York-La Guardia",NY,,GSP,Greenville/Spartanbg,Greenville/Spartanburg,SC,"United States",1,532
"stateName:New York",,"New York-La Guardia",NY,,YOW,"Macdonald-Cartier Intl",Ottawa,ON,Canada,1,532
"stateName:New York",,"New York-JFK",NY,,VIE,"Vienna International",Vienna,,Austria,1,530
"stateName:New York",,"New York-JFK",NY,,GYD,"Heydar Aliyev",Baku,,Azerbaijan,1,526
"stateName:New York",,"New York-JFK",NY,,CKG,"Jiangbei International",Chongqing,,China,1,522
"stateName:New York",,"New York-JFK",NY,,BEG,"Nikola Tesla Airport",Belgrade,,Serbia,2,508
"stateName:New York",,"New York-JFK",NY,,TAS,"Tashkent-Vostochny International",Tashkent,,Uzbekistan,1,492
"stateName:New York",,"New York-La Guardia",NY,,LEX,"Blue Grass",Lexington,KY,"United States",1,483
"stateName:New York",,"New York-JFK",NY,,LRM,"Casa de Campo Intl","La Romana",,"Dominican Republic",2,450
"stateName:New York",,"New York-La Guardia",NY,,CAK,"Canton Regional",Akron/Canton,OH,"United States",1,350
"stateName:New York",,"New York-JFK",NY,,JED,"King Abdulaziz Intl",Jeddah,,"Saudi Arabia",1,330
"stateName:New York",,"New York-JFK",NY,,SAP,"Ramon V. Morales Intl","San Pedro Sula",,Honduras,1,300
"stateName:New York",,"Westchester County",NY,,LEB,"Lebanon Regional",Lebanon,NH,"United States",15,192
"stateName:New York",,"New York-JFK",NY,,SKB,"Robert L. Bradshaw Intl","St. Kitts",,"Saint Kitts and Nevis",1,183
"stateName:New York",,"New York-JFK",NY,,PSP,"Palm Springs Muni","Palm Springs",CA,"United States",1,170
"stateName:New York",,"New York-JFK",NY,,TAB,"ANR Robinson International",Tobago,,"Trinidad and Tobago",1,154
"stateName:New York",,"New York-JFK",NY,,LCY,"City Airport",London,EN,"United Kingdom",1,64
