Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
stateName:Texas,,"Dallas/Fort Worth",TX,,JAC,"Jackson Hole","Jackson Hole",WY,"United States",1,520
stateName:Texas,,"Dallas/Fort Worth",TX,,NAS,"Lynden Pindling Intl",Nassau,,Bahamas,5,508
stateName:Texas,,"Dallas/Fort Worth",TX,,RTB,"Juan Manuel Galvez",Roatan,,Honduras,1,446
stateName:Texas,,"Dallas/Fort Worth",TX,,CMI,"University of Illinois",Champaign/Urbana,IL,"United States",1,400
stateName:Texas,,"Dallas/Fort Worth",TX,,SUX,"Sioux Gateway","Sioux City",IA,"United States",1,400
stateName:Texas,,"Dallas/Fort Worth",TX,,PIB,"Hesler/Noble Field",Laurel/Hattiesburg,MS,"United States",2,400
stateName:Texas,,"Dallas/Fort Worth",TX,,TRC,"Francisco Sarabia Intl",Torreon,,Mexico,1,352
stateName:Texas,,Houston-Intercontinental,TX,,TAM,"F. Javier Mina Intl",Tampico,,Mexico,1,352
stateName:Texas,,Houston-Intercontinental,TX,,VER,"Heriberto Jara Intl",Veracruz,,Mexico,2,352
stateName:Texas,,Houston-Intercontinental,TX,,VSA,"C.Rovirosa Perez Intl",Villahermosa,,Mexico,1,352
stateName:Texas,,Houston-Intercontinental,TX,,CAK,"Canton Regional",Akron/Canton,OH,"United States",1,352
stateName:Texas,,Houston-Intercontinental,TX,,OAX,"Xoxocotlan Intl",Oaxaca,,Mexico,3,308
stateName:Texas,,Houston-Intercontinental,TX,,CRW,Yeager,Charleston,WV,"United States",7,308
stateName:Texas,,Houston-Hobby,TX,,AUA,"Reina Beatrix",Aruba,,Aruba,2,285
stateName:Texas,,"Dallas/Fort Worth",TX,,PUJ,"Punta Cana International","Punta Cana",,"Dominican Republic",2,279
stateName:Texas,,"Dallas/Fort Worth",TX,,ELD,"South Arkansas Rgnl","El Dorado",AR,"United States",21,231
stateName:Texas,,"Dallas/Fort Worth",TX,,HOT,"Memorial Field","Hot Springs",AR,"United States",21,231
stateName:Texas,,Houston-Intercontinental,TX,,BON,"Flamingo Field International",Bonaire,,"Bonaire, Saint Eustatius & Saba",1,159
stateName:Texas,,Houston-Intercontinental,TX,,HAV,"Jose Marti Intl",Havana,,Cuba,1,159
stateName:Texas,,"Dallas/Fort Worth",TX,,ZIH,"Ixtapa/Zihuatanejo International",Ixtapa/Zihuatanejo,,Mexico,2,155
stateName:Texas,,"Dallas/Fort Worth",TX,,HRO,"Boone County",Harrison,AR,"United States",12,132
stateName:Texas,,"Dallas/Fort Worth",TX,,ZCL,"Leobardo C. Ruiz Intl",Zacatecas,,Mexico,1,132
stateName:Texas,,"Dallas/Fort Worth",TX,,PLS,"Providenciales Intl",Providenciales,,"Turks and Caicos Islands",1,128
stateName:Texas,,Houston-Intercontinental,TX,,STT,"Cyril E. King Airport","St. Thomas",VI,"United States",1,128
stateName:Texas,,Houston-Intercontinental,TX,,ACA,"Acapulco International",Acapulco,,Mexico,1,76
stateName:Texas,,Houston-Intercontinental,TX,,ZLO,"Playa de Oro Intl",Manzanillo,,Mexico,1,76
stateName:Texas,,Houston-Intercontinental,TX,,HUX,"Bahias de Huatulco Intl",Huatulco,,Mexico,1,76
