Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:Poland,,Gdansk,,,ORK,"Cork International",Cork,,Ireland,5,945
countryName:Poland,,Krakow,,,VLC,"Valencia Airport",Valencia,,Spain,3,945
countryName:Poland,,Krakow,,,SVQ,"Sevilla Airport",Sevilla,,Spain,4,945
countryName:Poland,,Krakow,,,TSF,Venice-Treviso,Venice-Treviso,,Italy,4,945
countryName:Poland,,Krakow,,,CHQ,"Ioannis Daskalogiannis Airport","Chania, Crete",,Greece,5,945
countryName:Poland,,Warsaw,,,LUX,Findel,Luxembourg,,Luxembourg,7,910
countryName:Poland,,Warsaw,,,MSQ,"Minsk International",Minsk,,Belarus,3,784
countryName:Poland,,Krakow,,,NUE,Nuremberg,Nuremberg,,Germany,3,756
countryName:Poland,,Katowice,,,CFU,"Ioannis Kapodistrias Airport",Kerkyra,,Greece,4,756
countryName:Poland,,Warsaw,,,KSC,Barca,Kosice,,Slovakia,5,748
countryName:Poland,,Warsaw,,,TSE,"Astana International",Astana,,Kazakhstan,1,744
countryName:Poland,,Warsaw,,,ZAG,Pleso,Zagreb,,Croatia,6,738
countryName:Poland,,Warsaw,,,SKG,Makedonia,Thessaloniki,,Greece,3,724
countryName:Poland,,Warsaw,,,TBS,"Novo Alexeyevka International",Tbilisi,,Georgia,1,672
countryName:Poland,,Warsaw,,,DME,Domodedovo,Moscow-Domodedovo,CF,"Russian Federation",1,672
countryName:Poland,,Gdansk,,,TRD,Vaernes,Trondheim,,Norway,1,666
countryName:Poland,,Katowice,,,HHN,Frankfurt-Hahn,Hahn,,Germany,1,666
countryName:Poland,,Katowice,,,HRG,"Hurghada International Airport",Hurghada,,Egypt,4,660
countryName:Poland,,Katowice,,,RMF,"Marsa Alam International Airport","Marsa Alam",,Egypt,3,660
countryName:Poland,,Warsaw,,,BTS,"M.R. Stefanik",Bratislava,,Slovakia,2,658
countryName:Poland,,Gdansk,,,TOS,Langnes,Tromso,,Norway,2,642
countryName:Poland,,Katowice,,,DWC,"Al Maktoum Intl Emirates",Dubai,,"United Arab Emirates",1,642
countryName:Poland,,Warsaw,,,BOD,Merignac,Bordeaux,,France,1,642
countryName:Poland,,Warsaw,,,KIV,"Kishinev International",Kishinev,,Moldova,4,624
countryName:Poland,,Krakow,,,PFO,"Paphos International",Paphos,,Cyprus,3,567
countryName:Poland,,Krakow,,,PSR,Liberi,Pescara,,Italy,3,567
countryName:Poland,,Krakow,,,LPA,"Gran Canaria","Gran Canaria",,Spain,3,567
countryName:Poland,,Poznan,,,CDT,"Castellon Airport","Castellon de la Plana",,Spain,2,567
countryName:Poland,,"Nowy Dwor Mazowiecki",,,TLS,Blagnac,Toulouse,,France,3,567
countryName:Poland,,Wroclaw,,,PMO,"Punta Raisi",Palermo,,Italy,1,567
countryName:Poland,,Warsaw,,,LED,Pulkovo,"St. Petersburg",NF,"Russian Federation",5,560
countryName:Poland,,Warsaw,,,BEG,"Nikola Tesla Airport",Belgrade,,Serbia,4,560
countryName:Poland,,Warsaw,,,EVN,"Zvartnots International Airport",Yerevan,,Armenia,1,560
countryName:Poland,,Warsaw,,,KGD,Kaliningrad,Kaliningrad,CF,"Russian Federation",4,546
countryName:Poland,,Gdansk,,,ABZ,Dyce,Aberdeen,SC,"United Kingdom",1,428
countryName:Poland,,Gdansk,,,KRS,Kjevik,Kristiansand,,Norway,1,428
countryName:Poland,,Warsaw,,,AGA,"Agadir-Al Massira Airport",Agadir,,Morocco,1,428
countryName:Poland,,Warsaw,,,SDR,"Santander Airport",Santander,,Spain,1,428
countryName:Poland,,Warsaw,,,CLJ,Napoca,Cluj-Napoca,,Romania,4,390
countryName:Poland,,Bydgoszcz,,,NRN,Nordrhein-Westfale,Nordrhein-Westfale,,Germany,2,378
countryName:Poland,,Gdansk,,,AAR,Tirstrup,Aarhus,,Denmark,2,378
countryName:Poland,,Gdansk,,,VXO,Vaxjo,Vaxjo,,Sweden,2,378
countryName:Poland,,Krakow,,,LDE,Lourdes/Tarbes-Tarbes,Lourdes,,France,2,378
countryName:Poland,,Krakow,,,BOH,"Bournemouth/Hurn International",Bournemouth,EN,"United Kingdom",2,378
countryName:Poland,,Krakow,,,MRS,Marignane,Marseille,,France,1,378
countryName:Poland,,Krakow,,,RAK,Menara,Marrakech,,Morocco,1,378
countryName:Poland,,Rzeszow,,,PIK,Prestwick,Glasgow-Prestwick,SC,"United Kingdom",2,378
countryName:Poland,,"Nowy Dwor Mazowiecki",,,FAO,Faro,Faro,,Portugal,1,378
countryName:Poland,,"Nowy Dwor Mazowiecki",,,FKB,"Baden Airpark","Karlsruhe/Baden Baden",,Germany,2,378
countryName:Poland,,"Nowy Dwor Mazowiecki",,,RMI,Miramare,Rimini,,Italy,1,378
countryName:Poland,,Katowice,,,SSH,"Sharm el-Sheikh Interrnational","Sharm el-Sheikh",,Egypt,2,330
