Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:Egypt,,Aswan,,,JED,"King Abdulaziz Intl",Jeddah,,"Saudi Arabia",202,38816
countryName:Egypt,,Asyut,,,KWI,"Kuwait Intl",Kuwait,,Kuwait,136,26042
countryName:Egypt,,Cairo,,,DXB,"Dubai International",Dubai,,"United Arab Emirates",57,17920
countryName:Egypt,,Asyut,,,RUH,"King Khalid Intl",Riyadh,,"Saudi Arabia",87,17288
countryName:Egypt,,Asyut,,,AMM,"Queen Alia Intl",Amman,,Jordan,80,11499
countryName:Egypt,,Cairo,,,MED,"Medina-Prince Mohammad",Madinah,,"Saudi Arabia",47,11084
countryName:Egypt,,Cairo,,,IST,Ataturk,Istanbul,,Turkey,60,9878
countryName:Egypt,,Cairo,,,AUH,"Abu Dhabi Intl","Abu Dhabi",,"United Arab Emirates",56,9540
countryName:Egypt,,Cairo,,,DMM,"King Fahad International Airport",Dammam,,"Saudi Arabia",32,8687
countryName:Egypt,,Cairo,,,BEY,"Rafic Hariri International",Beirut,,Lebanon,37,6666
countryName:Egypt,,Cairo,,,FRA,"Frankfurt International Airport",Frankfurt,,Germany,24,6228
countryName:Egypt,,Asyut,,,SHJ,Sharjah,Sharjah,,"United Arab Emirates",35,6184
countryName:Egypt,,Cairo,,,YNB,Yanbo,Yanbo,,"Saudi Arabia",30,6116
countryName:Egypt,,Cairo,,,LHR,Heathrow,London-Heathrow,EN,"United Kingdom",19,6017
countryName:Egypt,,Cairo,,,KRT,"Khartoum Civil International",Khartoum,,Sudan,28,5623
countryName:Egypt,,Cairo,,,CDG,"Charles De Gaulle","Paris-De Gaulle",,France,17,5163
countryName:Egypt,,Asyut,,,ELQ,Gassim,Gassim,,"Saudi Arabia",24,4512
countryName:Egypt,,Cairo,,,MUC,"Franz Josef Strauss International",Munich,,Germany,16,4489
countryName:Egypt,,Cairo,,,FCO,Fiumicino,"Rome-Da Vinci",,Italy,19,4485
countryName:Egypt,,Cairo,,,MXP,Malpensa,Milan-Malpensa,,Italy,16,4239
countryName:Egypt,,Hurghada,,,DUS,"Duesseldorf International",Duesseldorf,,Germany,18,3725
countryName:Egypt,,Cairo,,,BAH,"Bahrain Intl",Bahrain,,Bahrain,17,3540
countryName:Egypt,,Cairo,,,ATH,"Eleftherios Venizelos Airport",Athens,,Greece,19,3416
countryName:Egypt,,Hurghada,,,LGW,Gatwick,London-Gatwick,EN,"United Kingdom",15,3240
countryName:Egypt,,Cairo,,,CMN,"Mohammed V",Casablanca,,Morocco,14,3182
countryName:Egypt,,Cairo,,,CAN,"Baiyun International",Guangzhou,,China,1,2912
countryName:Egypt,,Cairo,,,JFK,"John F Kennedy Intl","New York-JFK",NY,"United States",1,2912
countryName:Egypt,,Cairo,,,BGW,"Baghdad International Airport",Baghdad,,Iraq,12,2675
