Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:Sweden,,Stockholm-Arlanda,,,EDI,Turnhouse,Edinburgh,SC,"United Kingdom",9,1578
countryName:Sweden,,Stockholm-Arlanda,,,NCE,"Cote D'Azur",Nice,,France,8,1539
countryName:Sweden,,Stockholm-Arlanda,,,TMP,Tampere-Pirkkala,Tampere,,Finland,20,1535
countryName:Sweden,,Stockholm-Arlanda,,,PEK,"Capital International",Beijing,,China,1,1530
countryName:Sweden,,Stockholm-Arlanda,,,BLL,Billund,Billund,,Denmark,18,1494
countryName:Sweden,,Stockholm-Arlanda,,,IKA,"Imam Khomeini International",Tehran,,Iran,6,1428
countryName:Sweden,,Stockholm-Arlanda,,,HKG,"Hong Kong Intl","Hong Kong",,"Hong Kong",1,1330
countryName:Sweden,,Goteborg,,,CIA,Ciampino,Rome-Ciampino,,Italy,5,1323
countryName:Sweden,,Stockholm-Arlanda,,,ORY,Orly,Paris-Orly,,France,7,1302
countryName:Sweden,,Stockholm-Arlanda,,,SXF,Schoenefeld,Berlin-Schoenefeld,,Germany,7,1302
countryName:Sweden,,Malmo-Sturup,,,CLJ,Napoca,Cluj-Napoca,,Romania,4,1284
countryName:Sweden,,Stockholm-Arlanda,,,TXL,Tegel,Berlin-Tegel,,Germany,10,1283
countryName:Sweden,,Stockholm-Arlanda,,,DME,Domodedovo,Moscow-Domodedovo,CF,"Russian Federation",1,1265
countryName:Sweden,,Stockholm-Arlanda,,,LCA,Larnaca,Larnaca,,Cyprus,4,1254
countryName:Sweden,,Stockholm-Arlanda,,,MLA,"Luqa International",Malta,,Malta,7,1179
countryName:Sweden,,Stockholm-Arlanda,,,TRD,Vaernes,Trondheim,,Norway,9,1162
countryName:Sweden,,Stockholm-Arlanda,,,LIN,Linate,Milan-Linate,,Italy,8,1128
countryName:Sweden,,Stockholm-Arlanda,,,AAR,Tirstrup,Aarhus,,Denmark,24,1083
countryName:Sweden,,Goteborg,,,WRO,Strachowice,Wroclaw,,Poland,4,1070
countryName:Sweden,,Stockholm-Arlanda,,,MXP,Malpensa,Milan-Malpensa,,Italy,5,1056
countryName:Sweden,,Stockholm-Arlanda,,,BGO,Flesland,Bergen,,Norway,8,1044
countryName:Sweden,,Stockholm-Arlanda,,,DEL,"Indira Gandhi Intl",Delhi,,India,1,1024
countryName:Sweden,,Stockholm-Arlanda,,,LED,Pulkovo,"St. Petersburg",NF,"Russian Federation",1,987
countryName:Sweden,,Stockholm-Arlanda,,,EIN,Eindhoven,Eindhoven,,Netherlands,5,945
countryName:Sweden,,Goteborg,,,PSA,"Galileo Galilei",Pisa,,Italy,5,945
countryName:Sweden,,Goteborg,,,ZAD,Zadar,Zadar,,Croatia,3,945
countryName:Sweden,,Stockholm-Arlanda,,,SKG,Makedonia,Thessaloniki,,Greece,5,897
countryName:Sweden,,Malmo-Sturup,,,POZ,Lawica,Poznan,,Poland,3,856
countryName:Sweden,,Stockholm-Arlanda,,,GVA,"Geneva International Airport",Geneva,,Switzerland,5,834
countryName:Sweden,,Malmo-Sturup,,,INI,"Nis Constantine the Great Airport",Nis,,Serbia,3,806
countryName:Sweden,,Stockholm-Arlanda,,,LTN,"Luton International",London-Luton,EN,"United Kingdom",5,780
countryName:Sweden,,Stockholm-Arlanda,,,CGN,"Konrad Adenauer",Cologne-Bonn,,Germany,2,765
countryName:Sweden,,Stockholm-Arlanda,,,ACE,Lanzarote,Lanzarote,,Spain,4,756
countryName:Sweden,,Nykoping,,,BVA,Beauvais-Tille,Paris,,France,4,756
countryName:Sweden,,Nykoping,,,NRN,Nordrhein-Westfale,Nordrhein-Westfale,,Germany,4,756
countryName:Sweden,,Stockholm-Arlanda,,,FAO,Faro,Faro,,Portugal,4,750
countryName:Sweden,,Stockholm-Arlanda,,,CHQ,"Ioannis Daskalogiannis Airport","Chania, Crete",,Greece,2,712
countryName:Sweden,,Malmo-Sturup,,,DEB,Debrecen,Debrecen,,Hungary,1,642
countryName:Sweden,,Stockholm-Arlanda,,,SVG,Sola,Stavanger,,Norway,6,614
countryName:Sweden,,Stockholm-Arlanda,,,STR,"Echterdingen Airport",Stuttgart,,Germany,7,581
countryName:Sweden,,Nykoping,,,CRL,"Brussels S. Charleroi",Brussels,,Belgium,3,567
countryName:Sweden,,Nykoping,,,RHO,Diagoras,Rhodes,,Greece,3,567
countryName:Sweden,,Nykoping,,,SOF,Sofia-Vrazhdebna,Sofia,,Bulgaria,3,567
countryName:Sweden,,Nykoping,,,TSF,Venice-Treviso,Venice-Treviso,,Italy,3,567
countryName:Sweden,,Stockholm-Arlanda,,,RAK,Menara,Marrakech,,Morocco,2,558
countryName:Sweden,,Stockholm-Arlanda,,,AGA,"Agadir-Al Massira Airport",Agadir,,Morocco,3,534
countryName:Sweden,,Stockholm-Arlanda,,,LUX,Findel,Luxembourg,,Luxembourg,7,532
countryName:Sweden,,Stockholm-Arlanda,,,BSL,"EuroAirport Swiss CH",Basel/Mulhouse,,Switzerland,2,468
countryName:Sweden,,Stockholm-Arlanda,,,BRS,Bristol/Lulsgate,Bristol,EN,"United Kingdom",4,466
countryName:Sweden,,Malmo-Sturup,,,IAS,Iasi,Iasi,,Romania,1,428
countryName:Sweden,,Nykoping,,,LUZ,Lublin,Lublin,,Poland,1,428
countryName:Sweden,,Nykoping,,,TGD,Golubovci,Podgorica,,Montenegro,2,378
countryName:Sweden,,Nykoping,,,NAP,Capodichino,Naples,,Italy,2,378
countryName:Sweden,,Nykoping,,,RJK,Grobnik,Rijeka,,Croatia,1,378
countryName:Sweden,,Nykoping,,,BRE,Bremen,Bremen,,Germany,2,378
countryName:Sweden,,Nykoping,,,BZR,"Beziers Vias",Beziers,,France,1,378
countryName:Sweden,,Nykoping,,,FMM,"Allgaeu Airport",Memmingen,,Germany,2,378
countryName:Sweden,,Nykoping,,,PFO,"Paphos International",Paphos,,Cyprus,1,378
countryName:Sweden,,Stockholm-Arlanda,,,FNC,"Madeira Airport",Madeira,,Portugal,2,375
countryName:Sweden,,Stockholm-Arlanda,,,FUE,Fuerteventura,Fuerteventura,,Spain,2,375
countryName:Sweden,,Stockholm-Arlanda,,,TLV,"Ben Gurion Intl","Tel Aviv-Yafo",,Israel,2,372
countryName:Sweden,,Goteborg,,,BHX,"Birmingham Airport",Birmingham,EN,"United Kingdom",4,350
countryName:Sweden,,Stockholm-Arlanda,,,CMN,"Mohammed V",Casablanca,,Morocco,1,333
countryName:Sweden,,Stockholm-Arlanda,,,TOS,Langnes,Tromso,,Norway,2,282
countryName:Sweden,,Stockholm-Arlanda,,,MIA,"Miami International",Miami,FL,"United States",1,266
countryName:Sweden,,Stockholm-Arlanda,,,TRN,"Citta Di Torino",Turin,,Italy,1,246
countryName:Sweden,,Stockholm-Arlanda,,,KOK,Kruunupyy,Kokkola,,Finland,8,240
countryName:Sweden,,Lulea,,,OUL,Oulu,Oulu,,Finland,1,200
countryName:Sweden,,Stockholm-Arlanda,,,AYT,Antalya,Antalya,,Turkey,1,189
countryName:Sweden,,Stockholm-Arlanda,,,MIR,Skanes,Monastir,,Tunisia,1,179
countryName:Sweden,,Stockholm-Arlanda,,,KLX,Kalamata,Kalamata,,Greece,1,174
countryName:Sweden,,Stockholm-Arlanda,,,BEY,"Rafic Hariri International",Beirut,,Lebanon,1,140
countryName:Sweden,,Goteborg,,,CBG,Cambridge,Cambridge,EN,"United Kingdom",2,130
