Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
countryName:China,,Guangzhou,,,BNE,"Brisbane Intl",Brisbane,QL,Australia,1,2112
countryName:China,,Zhengzhou,,,KBV,"Krabi Airport",Krabi,,Thailand,9,1992
countryName:China,,Zhengzhou,,,WGN,"Waitangi Airport",Waitangi,,"New Zealand",9,1984
countryName:China,,Guangzhou,,,CHC,"Christchurch Intl",Christchurch,,"New Zealand",1,1824
countryName:China,,Guangzhou,,,LHR,Heathrow,London-Heathrow,EN,"United Kingdom",6,1824
countryName:China,,Beihai,,,DAD,"Da Nang International","Da Nang",,Vietnam,7,1796
countryName:China,,Guangzhou,,,AMS,Schiphol,Amsterdam,,Netherlands,1,1666
countryName:China,,Guangzhou,,,ADL,"Adelaide International",Adelaide,SA,Australia,6,1662
countryName:China,,Guangzhou,,,PER,"Perth International",Perth,WA,Australia,1,1662
countryName:China,,Guangzhou,,,USM,"Ko Samui","Ko Samui",,Thailand,5,1596
countryName:China,,Guangzhou,,,MDC,"Sam Ratulangi",Manado,,Indonesia,6,1560
countryName:China,,Guangzhou,,,JHB,"Senai Intl","Johor Bahru",,Malaysia,1,1440
countryName:China,,Guangzhou,,,BAR,"Baker Aaf","Baker Island",AK,"United States",1,1272
countryName:China,,Guangzhou,,,PEN,"Penang International",Penang,,Malaysia,1,1272
countryName:China,,Guangzhou,,,LGK,"Langkawi International",Langkawi,,Malaysia,6,1266
countryName:China,,Guangzhou,,,YYZ,"Lester B. Pearson Intl",Toronto,ON,Canada,1,1236
countryName:China,,Guangzhou,,,SFO,"San Francisco Intl","San Francisco",CA,"United States",1,1236
countryName:China,,Guangzhou,,,RGN,"Yangon International",Yangon,,Myanmar,6,1176
countryName:China,,Guangzhou,,,CNS,"Cairns International",Cairns,QL,Australia,1,1108
countryName:China,,Guangzhou,,,MCT,"Seeb International",Muscat,,Oman,1,1040
countryName:China,,Chaoyang,,,YSQ,"Spring Island","Spring Island",BC,Canada,1,1024
countryName:China,,Guangzhou,,,VTE,"Wattay Intl",Vientiane,,Laos,4,790
countryName:China,,Chongqing,,,LGW,Gatwick,London-Gatwick,EN,"United Kingdom",2,780
countryName:China,,Guangzhou,,,PQC,"Phu Quoc Island International","Phu Quoc Island",,Vietnam,1,775
countryName:China,,Guangzhou,,,IKA,"Imam Khomeini International",Tehran,,Iran,1,768
countryName:China,,Chengdu,,,URT,"Surat Thani","Surat Thani",,Thailand,1,720
countryName:China,,Changsha,,,FRA,"Frankfurt International Airport",Frankfurt,,Germany,1,714
countryName:China,,Chengdu,,,KOS,International,Sihanoukville,,Cambodia,1,660
countryName:China,,Guangzhou,,,LHE,"Allama Iqbal Intl",Lahore,,Pakistan,2,652
countryName:China,,Changsha,,,KLO,"Kalibo International",Kalibo,,Philippines,3,564
countryName:China,,Chongqing,,,HEL,Helsinki-Vantaa,Helsinki,,Finland,2,562
countryName:China,,Guangzhou,,,MRU,"Sir S. Ramgoolam International",Mauritius,,Mauritius,1,550
countryName:China,,Chongqing,,,FCO,Fiumicino,"Rome-Da Vinci",,Italy,1,522
countryName:China,,Guangzhou,,,NBO,"Jomo Kenyatta Intl",Nairobi,,Kenya,1,476
countryName:China,,Chengdu,,,SQD,"Sinop Railway Service",Sinop,,Turkey,1,364
countryName:China,,Guangzhou,,,BGW,"Baghdad International Airport",Baghdad,,Iraq,1,288
countryName:China,,Changchun,,,SVX,"Koltsovo Airport",Yekaterinburg,UF,"Russian Federation",1,168
