Origin,"Origin Name","Origin City","Origin State","Origin Country",Destination,"Destination Name","Destination City","Destination State","Destination Country","Direct Flights","Total Seats"
"countryName:United Arab Emirates",,Dubai,,,LGW,Gatwick,London-Gatwick,EN,"United Kingdom",17,12408
"countryName:United Arab Emirates",,"Abu Dhabi",,,ZRH,Zurich,Zurich,,Switzerland,25,12384
"countryName:United Arab Emirates",,"Abu Dhabi",,,PEK,"Capital International",Beijing,,China,29,12332
"countryName:United Arab Emirates",,"Abu Dhabi",,,KRT,"Khartoum Civil International",Khartoum,,Sudan,56,11527
"countryName:United Arab Emirates",,"Abu Dhabi",,,FCO,Fiumicino,"Rome-Da Vinci",,Italy,29,11200
"countryName:United Arab Emirates",,"Abu Dhabi",,,NBO,"Jomo Kenyatta Intl",Nairobi,,Kenya,39,11120
"countryName:United Arab Emirates",,Dubai,,,ADD,"Bole International","Addis Ababa",,Ethiopia,33,10565
"countryName:United Arab Emirates",,"Abu Dhabi",,,MAD,"Adolfo Suarez-Barajas",Madrid,,Spain,17,10496
"countryName:United Arab Emirates",,"Abu Dhabi",,,PVG,"Pudong International",Shanghai,,China,17,10496
"countryName:United Arab Emirates",,"Abu Dhabi",,,DUB,"Dublin International",Dublin,,Ireland,25,10000
"countryName:United Arab Emirates",,"Abu Dhabi",,,MED,"Medina-Prince Mohammad",Madinah,,"Saudi Arabia",41,9944
"countryName:United Arab Emirates",,"Al Ain",,,PEW,"Bacha Khan Intl",Peshawar,,Pakistan,52,9811
"countryName:United Arab Emirates",,"Abu Dhabi",,,BNE,"Brisbane Intl",Brisbane,QL,Australia,20,9264
"countryName:United Arab Emirates",,"Abu Dhabi",,,PER,"Perth International",Perth,WA,Australia,20,9264
"countryName:United Arab Emirates",,"Abu Dhabi",,,ICN,"Incheon International Airport",Seoul,,"South Korea",18,8917
"countryName:United Arab Emirates",,Dubai,,,CPT,"Cape Town Intl.","Cape Town",,"South Africa",17,8712
"countryName:United Arab Emirates",,"Abu Dhabi",,,HKT,"Phuket Intl",Phuket,,Thailand,17,8656
"countryName:United Arab Emirates",,"Abu Dhabi",,,GYD,"Heydar Aliyev",Baku,,Azerbaijan,48,8461
"countryName:United Arab Emirates",,Dubai,,,BCN,Barcelona,Barcelona,,Spain,9,8272
"countryName:United Arab Emirates",,Dubai,,,BHX,"Birmingham Airport",Birmingham,EN,"United Kingdom",9,8272
"countryName:United Arab Emirates",,Dubai,,,MRU,"Sir S. Ramgoolam International",Mauritius,,Mauritius,9,8272
"countryName:United Arab Emirates",,"Abu Dhabi",,,AMD,"S. VallabhBhai Patel",Ahmedabad,,India,37,8194
"countryName:United Arab Emirates",,"Abu Dhabi",,,IXE,"Mangalore Airport",Mangalore,,India,40,7976
"countryName:United Arab Emirates",,"Abu Dhabi",,,BRU,"Brussels Airport",Brussels,,Belgium,17,7904
"countryName:United Arab Emirates",,Dubai,,,KBL,"Kabul International",Kabul,,Afghanistan,33,7892
"countryName:United Arab Emirates",,"Abu Dhabi",,,SEZ,"Seychelles Intl",Seychelles,,Seychelles,30,7848
"countryName:United Arab Emirates",,Dubai,,,MUX,"Multan International",Multan,,Pakistan,35,7716
"countryName:United Arab Emirates",,Dubai,,,SVO,Sheremetyevo,Moscow-Sheremetyevo,CF,"Russian Federation",33,7600
"countryName:United Arab Emirates",,"Abu Dhabi",,,GVA,"Geneva International Airport",Geneva,,Switzerland,17,7476
"countryName:United Arab Emirates",,"Abu Dhabi",,,LOS,"Murtala Muhammed International",Lagos,,Nigeria,17,7380
"countryName:United Arab Emirates",,Dubai,,,BGW,"Baghdad International Airport",Baghdad,,Iraq,27,7322
"countryName:United Arab Emirates",,Dubai,,,SKT,"Sialkot International",Sialkot,,Pakistan,33,7290
"countryName:United Arab Emirates",,Dubai,,,VIE,"Vienna International",Vienna,,Austria,9,7040
"countryName:United Arab Emirates",,"Abu Dhabi",,,CMN,"Mohammed V",Casablanca,,Morocco,9,6360
"countryName:United Arab Emirates",,"Abu Dhabi",,,NRT,Narita,Tokyo-Narita,,Japan,9,6360
"countryName:United Arab Emirates",,"Abu Dhabi",,,IAD,"Dulles International",Washington-Dulles,VA,"United States",9,6360
"countryName:United Arab Emirates",,Dubai,,,LYP,"Faisalabad International",Faisalabad,,Pakistan,29,6284
"countryName:United Arab Emirates",,Dubai,,,CAN,"Baiyun International",Guangzhou,,China,9,6248
"countryName:United Arab Emirates",,Dubai,,,GLA,"Glasgow International",Glasgow,SC,"United Kingdom",9,5808
"countryName:United Arab Emirates",,Dubai,,,HAM,Hamburg,Hamburg,,Germany,9,5808
"countryName:United Arab Emirates",,"Abu Dhabi",,,CCU,"Subhas Chandra Bose Airport",Kolkata,,India,14,5807
"countryName:United Arab Emirates",,"Abu Dhabi",,,ORD,"O'Hare International",Chicago-O'Hare,IL,"United States",9,5752
"countryName:United Arab Emirates",,Dubai,,,AHB,Abha,Abha,,"Saudi Arabia",25,5648
"countryName:United Arab Emirates",,Dubai,,,ELQ,Gassim,Gassim,,"Saudi Arabia",25,5600
"countryName:United Arab Emirates",,"Abu Dhabi",,,LAX,"Los Angeles Intl","Los Angeles",CA,"United States",9,5560
"countryName:United Arab Emirates",,Dubai,,,PRG,Ruzyne,Prague,,"Czech Republic",9,5464
"countryName:United Arab Emirates",,"Abu Dhabi",,,LKO,"Chaudhary Charan Singh",Lucknow,,India,21,5056
"countryName:United Arab Emirates",,"Abu Dhabi",,,SAW,"Sabiha Gokcen","Sabiha Gokcen",,Turkey,27,4992
"countryName:United Arab Emirates",,Dubai,,,MHD,"Shahid Hashemi Nejad",Mashhad,,Iran,15,4978
"countryName:United Arab Emirates",,Dubai,,,HBE,"Borg el Arab Airport",Alexandria,,Egypt,19,4592
"countryName:United Arab Emirates",,Dubai,,,SLL,Salalah,Salalah,,Oman,24,4526
"countryName:United Arab Emirates",,"Abu Dhabi",,,DAR,"Julius Nyerere International","Dar Es Salaam",,Tanzania,12,4490
"countryName:United Arab Emirates",,Dubai,,,BSR,"Basrah International",Basrah,,Iraq,19,4400
"countryName:United Arab Emirates",,"Abu Dhabi",,,YYZ,"Lester B. Pearson Intl",Toronto,ON,Canada,9,4284
"countryName:United Arab Emirates",,"Abu Dhabi",,,SGN,"Tan Son Nhat International Airport","Ho Chi Minh City",,Vietnam,12,4214
"countryName:United Arab Emirates",,Dubai,,,ARN,Arlanda,Stockholm-Arlanda,,Sweden,8,4206
"countryName:United Arab Emirates",,Dubai,,,ALG,"Houari Boumediene",Algiers,,Algeria,9,4204
"countryName:United Arab Emirates",,Dubai,,,GRU,"Guarulhos Intl","Sao Paulo-Guarulhos",SP,Brazil,1,4136
"countryName:United Arab Emirates",,Dubai,,,AKL,"Auckland Intl",Auckland,,"New Zealand",1,4136
"countryName:United Arab Emirates",,Dubai,,,CPH,Kastrup,Copenhagen,,Denmark,1,4136
"countryName:United Arab Emirates",,Dubai,,,NCE,"Cote D'Azur",Nice,,France,1,4136
"countryName:United Arab Emirates",,Dubai,,,TPE,"Taiwan Taoyuan International Airport",Taipei,,Taiwan,1,4136
"countryName:United Arab Emirates",,Dubai,,,SFO,"San Francisco Intl","San Francisco",CA,"United States",1,4136
"countryName:United Arab Emirates",,Dubai,,,TBS,"Novo Alexeyevka International",Tbilisi,,Georgia,16,4074
"countryName:United Arab Emirates",,"Abu Dhabi",,,ATH,"Eleftherios Venizelos Airport",Athens,,Greece,9,3992
"countryName:United Arab Emirates",,Dubai,,,EBB,"Entebbe International",Entebbe/Kampala,,Uganda,9,3632
"countryName:United Arab Emirates",,Dubai,,,EVN,"Zvartnots International Airport",Yerevan,,Armenia,13,3584
"countryName:United Arab Emirates",,Dubai,,,ALA,"Almaty International",Almaty,,Kazakhstan,14,3480
"countryName:United Arab Emirates",,Dubai,,,OTP,"Otopeni International",Bucharest,,Romania,17,3426
"countryName:United Arab Emirates",,Dubai,,,BUD,"Liszt Ferenc International",Budapest,,Hungary,9,3332
"countryName:United Arab Emirates",,Dubai,,,JAI,"Jaipur International",Jaipur,,India,15,3180
"countryName:United Arab Emirates",,Dubai,,,CGP,"Shah Amanat International Airport",Chittagong,,Bangladesh,11,3136
"countryName:United Arab Emirates",,Dubai,,,TRZ,Tiruchchirappalli,Tiruchchirappalli,,India,9,2976
"countryName:United Arab Emirates",,Dubai,,,HEL,Helsinki-Vantaa,Helsinki,,Finland,13,2975
"countryName:United Arab Emirates",,Dubai,,,ATQ,"Sri Guru Ram Dass Jee",Amritsar,,India,9,2944
"countryName:United Arab Emirates",,Dubai,,,NCL,"Newcastle International Airport",Newcastle,EN,"United Kingdom",1,2904
"countryName:United Arab Emirates",,Dubai,,,GIG,"Galeao-A.C.Jobim Intl","Rio De Janeiro",RJ,Brazil,1,2904
"countryName:United Arab Emirates",,Dubai,,,ACC,"Kotoka International",Accra,,Ghana,1,2904
"countryName:United Arab Emirates",,Dubai,,,ADL,"Adelaide International",Adelaide,SA,Australia,1,2904
"countryName:United Arab Emirates",,Dubai,,,BLQ,"Guglielmo Marconi",Bologna,,Italy,1,2904
"countryName:United Arab Emirates",,Dubai,,,CEB,"Mactan International",Cebu,,Philippines,1,2904
"countryName:United Arab Emirates",,Dubai,,,DPS,"Ngurah Rai",Denpasar-Bali,,Indonesia,1,2904
"countryName:United Arab Emirates",,Dubai,,,DUR,"King Shaka Intl",Durban,,"South Africa",1,2904
"countryName:United Arab Emirates",,Dubai,,,HAN,"Noi Bai International",Hanoi,,Vietnam,1,2904
"countryName:United Arab Emirates",,Dubai,,,KIX,"Kansai International",Osaka-Kansai,,Japan,1,2904
"countryName:United Arab Emirates",,Dubai,,,LCA,Larnaca,Larnaca,,Cyprus,1,2904
"countryName:United Arab Emirates",,Dubai,,,LED,Pulkovo,"St. Petersburg",NF,"Russian Federation",1,2904
"countryName:United Arab Emirates",,Dubai,,,LIS,Lisboa,Lisbon,,Portugal,1,2904
"countryName:United Arab Emirates",,Dubai,,,LUN,"Lusaka Intl",Lusaka,,Zambia,1,2904
"countryName:United Arab Emirates",,Dubai,,,OSL,"Oslo Airport",Oslo,,Norway,1,2904
"countryName:United Arab Emirates",,Dubai,,,RGN,"Yangon International",Yangon,,Myanmar,1,2904
"countryName:United Arab Emirates",,Dubai,,,STN,Stansted,London-Stansted,EN,"United Kingdom",1,2904
"countryName:United Arab Emirates",,Dubai,,,VCE,"Marco Polo",Venice,,Italy,1,2904
"countryName:United Arab Emirates",,Dubai,,,WAW,Okecie,Warsaw,,Poland,1,2904
"countryName:United Arab Emirates",,Dubai,,,ZAG,Pleso,Zagreb,,Croatia,1,2904
"countryName:United Arab Emirates",,Dubai,,,BOS,"Logan International",Boston,MA,"United States",1,2904
"countryName:United Arab Emirates",,Dubai,,,DFW,"Dallas/Ft Worth Intl","Dallas/Fort Worth",TX,"United States",1,2904
"countryName:United Arab Emirates",,Dubai,,,IAH,"George Bush Intercontinental",Houston-Intercontinental,TX,"United States",1,2904
"countryName:United Arab Emirates",,Dubai,,,MCO,"Orlando Intl",Orlando,FL,"United States",1,2904
"countryName:United Arab Emirates",,Dubai,,,SEA,"Seattle-Tacoma Intl",Seattle,WA,"United States",1,2904
"countryName:United Arab Emirates",,Dubai,,,NJF,"Al-Ashraf International Airport","Al Najaf",,Iraq,12,2800
"countryName:United Arab Emirates",,Dubai,,,HND,"Tokyo Intl (Haneda)",Tokyo-Haneda,,Japan,3,2710
"countryName:United Arab Emirates",,Dubai,,,IEV,"Zhuliany International",Kiev-Metro,,Ukraine,9,2656
"countryName:United Arab Emirates",,Dubai,,,SYZ,"Shahid Dastghaib International",Shiraz,,Iran,13,2499
"countryName:United Arab Emirates",,"Abu Dhabi",,,BEG,"Nikola Tesla Airport",Belgrade,,Serbia,9,2416
"countryName:United Arab Emirates",,Dubai,,,HGA,"Egal International",Hargeisa,,Somalia,11,2383
"countryName:United Arab Emirates",,"Abu Dhabi",,,TSE,"Astana International",Astana,,Kazakhstan,15,2380
"countryName:United Arab Emirates",,Dubai,,,TIF,Taif,Taif,,"Saudi Arabia",13,2282
"countryName:United Arab Emirates",,Dubai,,,ABV,"Nnamdi Azikiwe International Airport",Abuja,,Nigeria,6,2258
"countryName:United Arab Emirates",,Dubai,,,LYS,Satolas,Lyon,,France,1,2178
"countryName:United Arab Emirates",,"Abu Dhabi",,,PNQ,Lohegaon,Poona,,India,5,2144
"countryName:United Arab Emirates",,Dubai,,,HAS,Hail,Hail,,"Saudi Arabia",12,2128
"countryName:United Arab Emirates",,Dubai,,,FLL,"Ft Lauderdale Intl","Fort Lauderdale",FL,"United States",1,2128
"countryName:United Arab Emirates",,Dubai,,,GIZ,Gizan,Gizan,,"Saudi Arabia",9,2072
"countryName:United Arab Emirates",,Dubai,,,ASM,"Asmara International",Asmara,,Eritrea,10,2071
"countryName:United Arab Emirates",,"Abu Dhabi",,,ASB,"Ashgabat International",Ashgabat,,Turkmenistan,13,2048
"countryName:United Arab Emirates",,Dubai,,,BWN,"Brunei International","Bandar Seri Begawan",,"Brunei Darussalam",1,2032
"countryName:United Arab Emirates",,Dubai,,,IXC,Chandigarh,Chandigarh,,India,4,1998
"countryName:United Arab Emirates",,Dubai,,,KBP,"Boryspil International",Kiev,,Ukraine,5,1848
"countryName:United Arab Emirates",,Dubai,,,LRR,"Lar Airport",Lar,,Iran,9,1818
"countryName:United Arab Emirates",,Dubai,,,CKY,"Conakry Intl",Conakry,,Guinea,2,1815
"countryName:United Arab Emirates",,Dubai,,,SVX,"Koltsovo Airport",Yekaterinburg,UF,"Russian Federation",10,1792
"countryName:United Arab Emirates",,Sharjah,,,OHS,Sohar,Sohar,,Oman,6,1680
"countryName:United Arab Emirates",,"Abu Dhabi",,,CTU,"Shuangliu International",Chengdu,,China,4,1629
"countryName:United Arab Emirates",,Dubai,,,TUU,Tabuk,Tabuk,,"Saudi Arabia",6,1582
"countryName:United Arab Emirates",,Dubai,,,SOF,Sofia-Vrazhdebna,Sofia,,Bulgaria,7,1520
"countryName:United Arab Emirates",,Dubai,,,IFN,"Shahid Beheshti International Airport",Esfahan,,Iran,8,1512
"countryName:United Arab Emirates",,Dubai,,,KZN,"Kazan International",Kazan,VF,"Russian Federation",7,1508
"countryName:United Arab Emirates",,Dubai,,,ZNZ,"Zanzibar International",Zanzibar,,Tanzania,6,1494
"countryName:United Arab Emirates",,Sharjah,,,VNS,"Lal Bahadur Shastri",Varanasi,,India,1,1488
"countryName:United Arab Emirates",,Dubai,,,EBL,"Erbil International Airport",Erbil,,Iraq,1,1456
"countryName:United Arab Emirates",,Dubai,,,VKO,Vnukovo,Moscow-Vnukovo,CF,"Russian Federation",1,1456
"countryName:United Arab Emirates",,Dubai,,,FRU,"Manas International",Bishkek,,Kyrgyzstan,1,1456
"countryName:United Arab Emirates",,Dubai,,,IXM,Madurai,Madurai,,India,1,1456
"countryName:United Arab Emirates",,Dubai,,,GOI,Dabolim,Goa,,India,6,1416
"countryName:United Arab Emirates",,Dubai,,,TAS,"Tashkent-Vostochny International",Tashkent,,Uzbekistan,3,1398
"countryName:United Arab Emirates",,Dubai,,,DOH,"Hamad International Airport",Doha,,Qatar,1,1392
"countryName:United Arab Emirates",,Dubai,,,AJF,"Al Jouf",Jouf,,"Saudi Arabia",7,1386
"countryName:United Arab Emirates",,Dubai,,,YNB,Yanbo,Yanbo,,"Saudi Arabia",7,1386
"countryName:United Arab Emirates",,Dubai,,,CTA,Fontanarossa,Catania,,Italy,1,1328
"countryName:United Arab Emirates",,Dubai,,,KRK,"John Paul Ii Balice In",Krakow,,Poland,1,1328
"countryName:United Arab Emirates",,Dubai,,,KUF,Kurumoch,Samara,VF,"Russian Federation",7,1326
"countryName:United Arab Emirates",,"Abu Dhabi",,,EDI,Turnhouse,Edinburgh,SC,"United Kingdom",1,1310
"countryName:United Arab Emirates",,Dubai,,,ZYL,"Osmani International",Sylhet,,Bangladesh,1,1274
"countryName:United Arab Emirates",,Dubai,,,INC,Hedong,Yinchuan,,China,3,1258
"countryName:United Arab Emirates",,Dubai,,,UET,International,Quetta,,Pakistan,3,1246
"countryName:United Arab Emirates",,Dubai,,,BND,"Bandar Abbas International Airport","Bandar Abbas, Iran",,Iran,7,1235
"countryName:United Arab Emirates",,Dubai,,,UFA,Ufa,Ufa,VF,"Russian Federation",4,1170
"countryName:United Arab Emirates",,Dubai,,,URC,"Diwopu International",Urumqi,,China,4,1164
"countryName:United Arab Emirates",,Dubai,,,MBA,Mombasa,Mombasa,,Kenya,1,1016
"countryName:United Arab Emirates",,Sharjah,,,CJB,"Coimbatore International",Coimbatore,,India,1,1008
"countryName:United Arab Emirates",,Dubai,,,ODS,"Odesa International",Odesa,,Ukraine,1,910
"countryName:United Arab Emirates",,Dubai,,,SJJ,"Sarajevo International Airport",Sarajevo,,"Bosnia and Herzegovina",1,910
"countryName:United Arab Emirates",,Dubai,,,DYU,"Dushanbe International",Dushanbe,,Tajikistan,4,892
"countryName:United Arab Emirates",,Dubai,,,CKG,"Jiangbei International",Chongqing,,China,1,849
"countryName:United Arab Emirates",,Dubai,,,WUH,"Tianhe International",Wuhan,,China,2,831
"countryName:United Arab Emirates",,Dubai,,,GSM,"Dayrestan Airport","Gheshm Island",,Iran,1,800
"countryName:United Arab Emirates",,Dubai,,,LAD,"4 De Fevereiro",Luanda,,Angola,1,798
"countryName:United Arab Emirates",,Dubai,,,JIB,"Ambouli International",Djibouti,,Djibouti,1,728
"countryName:United Arab Emirates",,Dubai,,,JUB,Juba,Juba,,"South Sudan",1,728
"countryName:United Arab Emirates",,Dubai,,,KRR,Krasnodar,Krasnodar,SF,"Russian Federation",1,728
"countryName:United Arab Emirates",,Dubai,,,MRV,"Mineral Nyye Vody","Mineralnye Vody",SF,"Russian Federation",1,728
"countryName:United Arab Emirates",,Dubai,,,DBV,Dubrovnik,Dubrovnik,,Croatia,1,728
"countryName:United Arab Emirates",,Dubai,,,KMG,"Changshui International",Kunming,,China,1,726
"countryName:United Arab Emirates",,Dubai,,,BTS,"M.R. Stefanik",Bratislava,,Slovakia,2,710
"countryName:United Arab Emirates",,"Abu Dhabi",,,RBA,Sale,Rabat,,Morocco,1,693
"countryName:United Arab Emirates",,Dubai,,,AQJ,"King Hussein International",Aqaba,,Jordan,1,672
"countryName:United Arab Emirates",,Sharjah,,,ATZ,Asyut,Asyut,,Egypt,1,672
"countryName:United Arab Emirates",,Sharjah,,,NAG,"Dr. Ambedkar Intl Airport",Nagpur,,India,1,672
"countryName:United Arab Emirates",,Sharjah,,,ABD,"Abadan Intl","Abadan, Iran",,Iran,2,672
"countryName:United Arab Emirates",,Dubai,,,JRO,"Kilimanjaro International",Kilimanjaro,,Tanzania,1,664
"countryName:United Arab Emirates",,Dubai,,,KTW,Pyrzowice,Katowice,,Poland,1,642
"countryName:United Arab Emirates",,Dubai,,,OVB,Tolmachevo,Novosibirsk,IF,"Russian Federation",1,632
"countryName:United Arab Emirates",,Dubai,,,KDH,"Kandahar International",Kandahar,,Afghanistan,1,620
"countryName:United Arab Emirates",,Dubai,,,KGL,"Kigali International Airport",Kigali,,Rwanda,1,548
"countryName:United Arab Emirates",,Dubai,,,VOZ,Voronezh,Voronezh,CF,"Russian Federation",1,546
"countryName:United Arab Emirates",,Dubai,,,HOF,"Al-Ahsa Airport",Hofuf,,"Saudi Arabia",1,546
"countryName:United Arab Emirates",,Dubai,,,ROV,Rostov,Rostov,SF,"Russian Federation",1,546
"countryName:United Arab Emirates",,Dubai,,,SKP,Skopje,Skopje,,Macedonia,1,546
"countryName:United Arab Emirates",,Sharjah,,,HMB,"International Airport",Sohag,,Egypt,1,504
"countryName:United Arab Emirates",,"Abu Dhabi",,,MSQ,"Minsk International",Minsk,,Belarus,1,408
"countryName:United Arab Emirates",,Dubai,,,MCX,Makhachkala,Makhachkala,SF,"Russian Federation",1,364
"countryName:United Arab Emirates",,Dubai,,,GBB,"Gabala International Airport",Gabala,,Azerbaijan,1,364
"countryName:United Arab Emirates",,Dubai,,,PZU,"Port Sudan","Port Sudan",,Sudan,2,364
"countryName:United Arab Emirates",,Dubai,,,AWZ,Ahwaz,"Ahwaz, Iran",,Iran,1,364
"countryName:United Arab Emirates",,Dubai,,,TIV,Tivat,Tivat,,Montenegro,1,364
"countryName:United Arab Emirates",,"Abu Dhabi",,,RYK,"Shaikh Zayed Intl","Rahim Yar Khan",,Pakistan,1,338
"countryName:United Arab Emirates",,Dubai,,,KIV,"Kishinev International",Kishinev,,Moldova,1,288
"countryName:United Arab Emirates",,Sharjah,,,TUK,"Turbat International",Turbat,,Pakistan,1,280
"countryName:United Arab Emirates",,Dubai,,,CLJ,Napoca,Cluj-Napoca,,Romania,1,214
"countryName:United Arab Emirates",,Dubai,,,CEK,"Balandino Airport",Chelyabinsk,UF,"Russian Federation",1,208
"countryName:United Arab Emirates",,Dubai,,,BSA,"Bosaso International",Bosaso,,Somalia,1,197
"countryName:United Arab Emirates",,Dubai,,,BOJ,Burgas,Burgas,,Bulgaria,1,189
"countryName:United Arab Emirates",,Dubai,,,ZAH,"Zahedan International",Zahedan,,Iran,1,109
"countryName:United Arab Emirates",,"Al Ain",,,XBW,Killineq,Killineq,QC,Canada,1,0
